1	ALL1-2	5	0.00343105134147
2	ALL1-3	19	0.999910313946
3	ALL1-4	19	0.999913273556
4	ALL1-5	19	0.999910826115
5	ALL1-6	19	0.999912445197
7	ALL1-8	19	0.999905855406
8	ALL1-9	19	0.999913353561
9	ALL2-1	19	0.999914272211
10	ALL2-2	19	0.999912523511
11	ALL2-3	6	0.00280785180559
12	ALL2-4	19	0.999901576335
13	ALL2-5	19	0.999907223469
14	ALL2-6	19	0.999909068903
15	BUI	19	0.99991168349
16	CAM-1	19	0.999908837064
17	CAM-10	19	0.999909587619
18	CAM-11	19	0.999910233275
19	CAM-12	19	0.999917583665
20	CAM-13	19	0.999913327705
21	CAM-14	19	0.999920180703
22	CAM-15	19	0.999909735675
23	CAM-16	19	0.999908155734
24	CAM-17	4	1.02004175272e-06
25	CAM-18	19	0.999909102982
26	CAM-19	19	0.999916551218
28	CAM-21	19	0.999913455781
29	CAM-22	19	0.999907988581
30	CAM-23	19	0.999912533273
31	CAM-24	19	0.999907223469
32	CAM-25	19	0.999908110831
33	CAM-27	19	0.999910573522
36	CAM-3	19	0.999915836455
37	CAM-30	19	0.999905855909
38	CAM-31	19	0.99991149799
39	CAM-33	19	0.999911483772
40	CAM-35	19	0.99990976933
41	CAM-36	19	0.99990789024
42	CAM-37	19	0.999908121005
43	CAM-38	19	0.999909602601
44	CAM-4	19	0.999901950157
45	CAM-42	2	1.95485708046e-14
46	CAM-43	19	0.999906058824
47	CAM-44	19	0.999911856737
48	CAM-45	19	0.999904317683
49	CAM-46	19	0.999903684887
50	CAM-47	19	0.999906788173
51	CAM-48	19	0.999916739423
52	CAM-49	19	0.999909069327
53	CAM-5	19	0.999909921731
54	CAM-50	19	0.999916903827
55	CAM-51	19	0.999908706067
56	CAM-52	19	0.999905089795
57	CAM-53	19	0.999907223469
58	CAM-54	19	0.99990789024
59	CAM-55	19	0.999908155734
60	CAM-56	19	0.999913917388
61	CAM-57	19	0.999912297033
62	CAM-58	19	0.999903684887
63	CAM-59	19	0.999915821338
64	CAM-6	6	0.00309686592615
65	CAM-60	19	0.999906626844
66	CAM-61	19	0.999902605331
67	CAM-62	19	0.999905272466
68	CAM-63	19	0.999904339048
69	CAM-64	19	0.999912425158
70	CAM-66	5	0.00343183250581
71	CAM-67	19	0.999910551504
72	CAM-68	19	0.999919693164
73	CAM-69	19	0.999909117541
74	CAM-7	19	0.999927643424
75	CAM-70	19	0.999914178256
76	CAM-9	5	0.00338577921195
77	CLA-7	19	0.999907173425
79	CUR-10	19	0.999906793725
80	CUR-2	5	0.00277311511207
81	CUR-3	19	0.999907726845
82	CUR-4	19	0.999909068903
83	CUR-5	19	0.99990334244
84	CUR-6	19	0.999907221639
85	CUR-7	19	0.999909068903
86	CUR-8	4	4.288130703e-05
87	CUR-9	6	0.00341455916396
88	CYR	19	0.999910002024
89	DAM1	19	0.999914272211
90	DAM2	19	0.999915092968
91	JEA	4	5.34257454616e-08
93	LAC-2	19	0.999910286556
94	LAC-3	19	0.999917521554
95	LAC-4	19	0.999905860871
96	LAC-5	19	0.999910724757
97	LAC-6	19	0.99990529589
99	LDV-1	19	0.999911469365
100	LDV-10	19	0.999911591082
101	LDV-11	19	0.999908032024
102	LDV-12	19	0.99991094842
103	LDV-13	19	0.999911630265
104	LDV-14	19	0.999905432671
105	LDV-15	19	0.999906810167
106	LDV-16	1	1.80821954953e-21
107	LDV-17	19	0.999908566951
109	LDV-19	19	0.999910319664
110	LDV-2	19	0.999909499217
111	LDV-20	19	0.999908130217
112	LDV-21	19	0.999909117541
113	LDV-22	19	0.9999080316
114	LDV-23	19	0.999908689255
115	LDV-24	19	0.999910447873
116	LDV-25	19	0.999909784313
117	LDV-26	19	0.999908552393
118	LDV-27	19	0.999909652892
119	LDV-28	19	0.999910826115
120	LDV-29	19	0.999913522776
121	LDV-3	19	0.999909068903
122	LDV-30	19	0.999909068903
123	LDV-31	19	0.999907038251
124	LDV-32	19	0.999911612423
125	LDV-33	19	0.999909499217
126	LDV-34	19	0.999910016152
127	LDV-35	19	0.999910016152
128	LDV-36	19	0.999916204468
129	LDV-37	19	0.999910016152
130	LDV-38	19	0.999910536521
131	LDV-39	19	0.999911346485
132	LDV-4	19	0.999915332482
133	LDV-40	4	2.73298786624e-08
134	LDV-41	19	0.999913058865
135	LDV-42	19	0.999910682925
136	LDV-43	19	0.999910826115
137	LDV-44	19	0.999909068903
138	LDV-45	19	0.999912523511
139	LDV-46	19	0.999909098383
140	LDV-48	19	0.999909068903
141	LDV-49	19	0.999910543708
142	LDV-5	19	0.999909735675
143	LDV-50	19	0.999907476937
144	LDV-51	19	0.999911346485
145	LDV-52	19	0.999906941587
146	LDV-53	19	0.999910682925
147	LDV-54	19	0.999914695135
148	LDV-57	19	0.999908980678
149	LDV-58	6	0.00216034169455
150	LDV-59	19	0.999910826115
151	LDV-6	19	0.999909958426
153	LDV-68	19	0.999910271027
154	LDV-69	19	0.999910781266
155	LDV-7	19	0.999908963866
156	LDV-70	19	0.999914238817
158	LDV-9	19	0.999909068903
159	MAR2-3	19	0.999915204482
160	MIB-1	19	0.999907173425
161	MIB-10	3	1.26442233356e-11
162	MIB-100	6	0.00285303544233
163	MIB-11	6	0.00354979414954
165	MIB-14	4	9.91774692229e-07
166	MIB-15	2	9.31257858239e-19
167	MIB-16	19	0.999909735675
168	MIB-17	19	0.999908170292
169	MIB-19	19	0.999910582785
170	MIB-2	19	0.999908122079
171	MIB-20	0	9.3196157305e-27
172	MIB-21	19	0.999909735675
173	MIB-22	19	0.999909068903
174	MIB-23	19	0.99991095356
175	MIB-24	3	5.49369364485e-11
177	MIB-27	19	0.999901834399
178	MIB-28	19	0.999905273481
179	MIB-29	19	0.999918583594
180	MIB-3	19	0.999917663399
181	MIB-30	19	0.999911900901
183	MIB-32	6	0.00362758979585
184	MIB-33	19	0.999909873093
185	MIB-34	19	0.999905418845
186	MIB-35	19	0.999909068903
187	MIB-36	19	0.999908409149
188	MIB-37	19	0.999909068903
189	MIB-38	19	0.999914272211
190	MIB-39	19	0.99991859919
191	MIB-40	6	0.00148772499127
192	MIB-41	19	0.999909068903
193	MIB-42	2	2.0820048632e-20
194	MIB-43	19	0.999908932041
195	MIB-44	19	0.999909068903
196	MIB-47	1	1.1932758154e-27
197	MIB-49	19	0.999903538748
198	MIB-50	19	0.999904487398
199	MIB-51	19	0.999906038592
200	MIB-54	19	0.999916768728
201	MIB-55	4	2.22094940162e-08
202	MIB-57	19	0.999910016152
203	MIB-58	19	0.999907597914
204	MIB-60	3	3.76868098626e-11
205	MIB-61	19	0.999907024491
207	MIB-63	4	3.07957952255e-08
208	MIB-64	19	0.999907223469
209	MIB-66	19	0.999915052997
210	MIB-67	19	0.999903538606
211	MIB-68	6	0.00298714588798
212	MIB-69	3	7.20926357522e-11
213	MIB-70	19	0.999909068903
214	MIB-73	19	0.999907223469
215	MIB-75	19	0.999909068903
216	MIB-76	4	3.81672278895e-07
217	MIB-77	6	0.00375081127219
218	MIB-79	19	0.999909068903
219	MIB-80	3	2.52417980856e-14
220	MIB-81	2	1.20463915054e-13
221	MIB-82	19	0.999907221639
222	MIB-83	19	0.999905417688
223	MIB-84	3	3.83562759416e-11
224	MIB-86	4	3.13727249406e-08
225	MIB-87	19	0.999909068903
226	MIB-88	19	0.999910781266
228	MIB-9	19	0.999910016152
229	MIB-90	19	0.999905846903
230	MIB-92	19	0.999904405648
231	MIB-93	6	0.00322082647259
233	MIB-95	19	0.999909117541
234	MIB-96	19	0.99990788841
235	MOG-10	19	0.999915219226
236	MOG-11	19	0.999905047812
237	MOG-12	19	0.999909117541
238	MOG-16	19	0.999910879118
239	MOG-28	19	0.999908261765
240	MOG-35	19	0.999907205615
241	MOG-36	19	0.999908707544
242	MOG-37	19	0.999917634748
243	MOG-38	19	0.999915938676
244	MOG-40	19	0.99990960195
245	MOG-41	19	0.999892958372
246	MOG-44	19	0.999905020775
247	MOG-45	19	0.99990530727
248	MOG-46	19	0.999909830438
249	MOG-49	19	0.999912425158
250	MOG-52	19	0.9999105593
251	MOG-54	19	0.999908535952
252	MOG-55	19	0.999905277952
253	MOG-57	0	2.20918515119e-30
254	MOG-58	19	0.999906219712
255	MOG-67	19	0.999915080682
256	NOG	0	1.32480206336e-33
257	PAR-10	19	0.999916713559
258	PAR-3	19	0.999901835904
259	PAR-4	19	0.999906190399
260	PAR-5	6	0.00347643084704
261	PAR-6	19	0.99991834887
262	PAR-8	3	5.28231035522e-11
263	PAR-9	19	0.999908643285
264	PON	19	0.999902884837
265	PYL-6	19	0.999921083269
266	RAN	19	0.999909068903
267	ROM-1	19	0.999906795555
268	ROM-2	19	0.99990810122
269	ROM-9	19	0.999911763351
270	TOU-A1-10	19	0.999906810167
273	TOU-A1-105	19	0.999907223469
274	TOU-A1-106	19	0.999914414399
275	TOU-A1-109	19	0.99991000117
276	TOU-A1-110	19	0.99990789024
277	TOU-A1-111	19	0.999908837064
278	TOU-A1-112	19	0.999908409149
279	TOU-A1-113	19	0.99990976933
280	TOU-A1-114	19	0.999906808957
281	TOU-A1-115	2	5.4568747618e-18
282	TOU-A1-116	19	0.999908691085
283	TOU-A1-117	19	0.999913578669
284	TOU-A1-118	19	0.999909735675
285	TOU-A1-119	19	0.999909735675
286	TOU-A1-12	19	0.999907223469
287	TOU-A1-120	19	0.999909735675
288	TOU-A1-122	19	0.999907742378
290	TOU-A1-124	4	6.98958123306e-07
291	TOU-A1-125	4	5.80056383649e-07
292	TOU-A1-128	19	0.999909735675
293	TOU-A1-129	4	1.46393753503e-06
294	TOU-A1-13	19	0.999906202779
295	TOU-A1-131	19	0.999908657429
296	TOU-A1-133	19	0.999903406786
297	TOU-A1-134	19	0.999908407993
298	TOU-A1-137	3	2.08490543475e-09
299	TOU-A1-138	19	0.999915937089
300	TOU-A1-14	19	0.999906205744
301	TOU-A1-141	19	0.999910924308
302	TOU-A1-143	19	0.999908916565
303	TOU-A1-15	19	0.999910491077
304	TOU-A1-16	19	0.999906203273
305	TOU-A1-17	5	0.00378066917396
306	TOU-A1-18	19	0.999915052758
307	TOU-A1-19	19	0.999908170292
308	TOU-A1-2	19	0.999909068903
309	TOU-A1-23	19	0.999911376076
310	TOU-A1-26	19	0.999907742378
311	TOU-A1-27	19	0.999908170292
312	TOU-A1-29	19	0.999913823244
313	TOU-A1-3	19	0.999909068903
314	TOU-A1-33	19	0.999913318733
315	TOU-A1-34	19	0.999910963491
316	TOU-A1-37	19	0.999908170292
317	TOU-A1-38	19	0.999912523511
318	TOU-A1-39	3	1.67894483972e-09
319	TOU-A1-4	19	0.99990789024
320	TOU-A1-41	19	0.999907988581
321	TOU-A1-43	19	0.999909068903
322	TOU-A1-45	19	0.999908926269
323	TOU-A1-47	6	0.00339548105477
325	TOU-A1-6	19	0.999906887072
326	TOU-A1-60	6	0.00301013676212
327	TOU-A1-61	19	0.999914272211
328	TOU-A1-62	6	0.00298714588798
329	TOU-A1-63	19	0.999909102558
331	TOU-A1-65	19	0.99991000117
332	TOU-A1-66	19	0.999913107571
333	TOU-A1-67	19	0.999909068903
335	TOU-A1-69	19	0.999910016152
336	TOU-A1-7	19	0.999909009374
337	TOU-A1-70	19	0.999909735675
338	TOU-A1-73	19	0.999911615193
339	TOU-A1-74	2	9.25224118744e-22
340	TOU-A1-75	19	0.999910909326
341	TOU-A1-77	3	1.7309709236e-13
342	TOU-A1-78	19	0.99991094842
343	TOU-A1-79	19	0.999910450984
344	TOU-A1-8	19	0.999910682925
346	TOU-A1-81	19	0.999910539866
347	TOU-A1-82	19	0.999907742378
348	TOU-A1-84	4	1.29634567545e-06
